,review_date,state,ski_resort,rating,review,user_name
148,2006-11-01,Washington,Stevens Pass,4,"although stvens isnt my home  i have fun riding with the locals on my anual weekend trip to levenworth. stevens has a great combanation of park,corrdiroy, advanced runs, and a beautiful backside with lots of tree runs. it is a great exsperince of riding the north cascades.",anhillx
152,2006-11-01,Colorado,Vail,5,"Vail s closed their mountains due to COVID 19, and they are not doing the right thing by their customers.  y should have immediately reimbursed those folks that did not receive their trips or were unable to use their EPIC passes due to cancellation.  If you bought travel insurance, they refer you to the insurance company.  True to form, the insurance company is trying to claim that COVID 19 is not a ""NATURAL DISASTER.""  n, what is it?   mountains were closed down even before we closed down the country.  Breckenridge and Vail were overcome with the virus.  y had to close it.  That certainly makes it a natural disaster.  Why aren't they doing what is right? ",emj35
153,2006-11-01,Vermont,Killington,5,Full of people and ice. First experience with a ski mountain on the east coast. Probably should have brought my ice skates rather than my board. ,emj35
154,2006-11-01,New Hampshire,Loon Mountain,3,Great downhill terrain with some steep terrain. Fast Gondala that will have you up the mountain fast & with the addition of another mountain opening soon they're in the elite class of s in New England. y have a nice trail that winds all the way down the mountain as an early morning warm up. y have one of the most challenging baby slopes in the area and very few begginer trails so its not for those who are learning to ski.,emj35
155,2006-11-01,New Hampshire,Waterville Valley,3,"Two of the most enthusiastic ski patrol partners we've wver met!Keep up the good ski ""work"" Wrights! Think SNOW!",emj35
162,2006-11-02,California,Kirkwood,5,"Kirkwood = BIG STEEPS. BIG CLIFFS. BIG RUNS. Best snow in Tahoe. Best place to ride in Tahoe. My experience at Kirkwood was spectacular (it helps that I met some hotties from So Cal) but the runs were amazing, snow was deep and fresh and the terrain was unlike anywhere else I had ridden.

If you to go Tahoe make sure to spend at least 2 days at Kirkwood, you wont be dissapointed.",Benji Zimmerman
163,2006-11-02,Utah,Brighton,5,"Amazing. It helped that the night before I went to Brighton last season it dumped 39 inches.  Big steeps, great park, and excellent backcountry access. Riding Brighton has a true small  feel. I love it, the A frame lodges and bbq chicken sandwiches. When you come to Utah, you must ride Brighton. Only downside is there are a lot of punk kids from SLC.",Benji Zimmerman
164,2006-11-02,California,Heavenly Mountain,4,"Great views, but limited variety on terrain.  I was brought up in Sac and spent alot of family vacations at Heavenly.  But, things change.  Use to be the Milky Way to Stagecoast run was the talk of the West.  Now I go to Heavenly for the novelty, but not terrain and mountain experience.  I actually get frustrated when I ski there now. It's a difficult hill to move around on.   chairs don't flow well together, so you spent alot of time go to/fro places.   best technical skiing is in Killebrew/Mott Canyon, but it's not alot of vert and the chairs over there seem even slow for a attached double.  I'm all for the charm of a slow double, but these don't really do it for me.  If you roam around some you find some ok groomers, but you'll also find alot of crowds.  It's a pretty popular  and you'll get your share of international experience on the chairs talking with lots of foreigners.  I'd give Gunbarrel a thumbs up though.  If you'd like to test your skills, try hanging with Glen Plake on the annual Gunbarrel challenge.  1.7K of volkwagon moguls for 50 runs in the 1 day.  That could be interesting.   service and food is so so.  It's no Deer Valley.   Now, if you're hanging in the Casinos and need somewhere to take the edge off the hang over, than by all means jump on the Gondola.  Otherwise, I'll point my headlights toward Kirkwood, Squak, Alpine, ... In fairness, they have some pretty good bands at the CA base.  I've caught some pretty good acts after finishing on Gunbarrel.   CA base has keep it's S. Lake Tahoe roots. ",Benji Zimmerman
165,2006-11-02,Utah,Park City Mountain,4,"Park City is the big Kahuna of destination s. Already a snowmaking and grooming powerhouse, PCMR added 14 new guns and three snowcats for primo pre and early season conditions this year. se snowmaking guns are also pc. y’ll reduce the ’s energy output by more than 1.2 million kilowatt hours, which is equal to not driving 2.5 million miles or planting 275,000 trees.  new Silver Star triple chair has been installed to provide guests with an additional way to access the mountain. It will also open up three new intermediate runs.   also retrofitted the gearboxes in all of its detachable chairlifts to prevent a repeat of; last season’s breakdowns. Finally, so jibbers won’t get bored, PCMR has added new rails, funboxes and jumps to its four terrain parks.   expert runs are off the Jupiter Lift and the best food is at the Summit House. Grab a warm chocolate chip cookie on your way out. You'll need it if you plan to huck your butt in their Superparks.",Benji Zimmerman
166,2006-11-02,Colorado,Copper Mountain,5,We had major billing problems with ski school.   staff inputting reservations was inexperienced and ill trained.  the ski school staff were great.  All my children were coming down the mountain!!!!!!,Benji Zimmerman
167,2006-11-02,Colorado,Breckenridge,4, terrain was pretty expansive. It seemed a little flat down low.  Imperial Express seems to have opened up some good skiing up high. I'd hate to have to ride that platter lift to access the higher terrain. It was my first time at this .,Benji Zimmerman
168,2006-11-02,Colorado,Arapahoe Basin,4,"It was my first time out since the top half has opened.   base is substantial, only encountering a couple of rocks in the bumps.   mountain is ready for some new snow which will probably be here at some point this weekend.  It was great to get out on the snow and burn some top to bottom laps.",Benji Zimmerman
169,2006-11-02,Colorado,Vail,4,"What is there to say about Vail?  It has everything.  Truly, everything.   back bowls are the real highlight for me, that's what keeps me coming back.  Even on a crowded day, once you get to the bowls you can always find space to yourself, and some fresh on a powder day.  I've been to Vail many times over the years and have always found it to be a well run .  It has a very nice village (not quite up to par with Aspen, but where is?), and there is plenty to do.  It is a great place for families, beginners, experts, singles, anyone.  Even if you prefer other s, Vail is definitely worthy of at least one trip in a lifetime.  Chances are you'll find yourself coming back!

A tip if you have kids: make sure you look for the children's attractions on the trail map and hit those up, always a lot of fun.  ",Benji Zimmerman
170,2006-11-02,Colorado,Keystone,4,We loved it all.  whole place!,Benji Zimmerman
171,2006-11-02,Michigan,Boyne Mountain,3,"Very disappointed and upset about the lack of safety and security at this expensive ski .  We had two new snowboards stolen from right outside our rentals front door.  Guest services gave nothing but the run around about our situation.  Security is practically non existant.  No one knows the policy about theft for this .  re are no lockers for locking up your ski equipment.  re are no signs saying to use the caddy’s at your own risk. 
I have never had a theft of equipment before.  We have skied at multiple s.  
Every rental here uses their outside ski caddy for storing their skis/boards over night,  as we did, and then this theft happens, and no one at the  has concern for our situation.  ",Benji Zimmerman
172,2006-11-02,Michigan,Crystal Mountain Michigan,4,"Cross country, down hill, fat tire trails.  Wife loves the Spa.  Outside and indoor hot tubs.  Good restaurants!",Benji Zimmerman
